state_id,state_name,state_abbr,county_fp,county_ns,county_name,county_design_temp
19,Iowa,IA,097,00465237,Jackson,-3
19,Iowa,IA,099,00465238,Jasper,-5
19,Iowa,IA,101,00465239,Jefferson,1
19,Iowa,IA,103,00465240,Johnson,-6
19,Iowa,IA,105,00465241,Jones,-2
19,Iowa,IA,107,00465242,Keokuk,1
19,Iowa,IA,109,00465243,Kossuth,-4
19,Iowa,IA,111,00465244,Lee,7
19,Iowa,IA,113,00465245,Linn,-4
19,Iowa,IA,115,00465246,Louisa,3
19,Iowa,IA,117,00465247,Lucas,3
19,Iowa,IA,119,00465248,Lyon,-4
19,Iowa,IA,121,00465249,Madison,-2
19,Iowa,IA,123,00465250,Mahaska,0
19,Iowa,IA,125,00465251,Marion,3
19,Iowa,IA,127,00465252,Marshall,-2
19,Iowa,IA,129,00465253,Mills,2
19,Iowa,IA,131,00465254,Mitchell,-4
19,Iowa,IA,133,00465255,Monona,-1
19,Iowa,IA,135,00465256,Monroe,3
19,Iowa,IA,137,00465257,Montgomery,3
19,Iowa,IA,139,00465258,Muscatine,3
19,Iowa,IA,141,00465259,O'Brien,-4
19,Iowa,IA,143,00465260,Osceola,-4
19,Iowa,IA,145,00465261,Page,1
19,Iowa,IA,147,00465262,Palo Alto,-8
19,Iowa,IA,149,00465263,Plymouth,-2
19,Iowa,IA,151,00465264,Pocahontas,-4
19,Iowa,IA,153,00465265,Polk,-2
19,Iowa,IA,155,00465266,Pottawattamie,-3
19,Iowa,IA,157,00465267,Poweshiek,-5
19,Iowa,IA,159,00465268,Ringgold,1
19,Iowa,IA,161,00465269,Sac,-4
19,Iowa,IA,163,00465270,Scott,0
19,Iowa,IA,165,00465271,Shelby,0
19,Iowa,IA,167,00465272,Sioux,-4
19,Iowa,IA,169,00465273,Story,0
19,Iowa,IA,171,00465274,Tama,-2
19,Iowa,IA,173,00465275,Taylor,1
19,Iowa,IA,175,00465276,Union,1
19,Iowa,IA,177,00465277,Van Buren,1
19,Iowa,IA,179,00465278,Wapello,0
19,Iowa,IA,181,00465279,Warren,-2
19,Iowa,IA,183,00465280,Washington,3
19,Iowa,IA,185,00465281,Wayne,3
19,Iowa,IA,187,00465282,Webster,-6
19,Iowa,IA,189,00465283,Winnebago,-8
19,Iowa,IA,191,00465284,Winneshiek,-3
19,Iowa,IA,193,00465285,Woodbury,-4
19,Iowa,IA,195,00465286,Worth,-8
19,Iowa,IA,197,00465287,Wright,-4
20,Kansas,KS,001,00484970,Allen,12
20,Kansas,KS,003,00484971,Anderson,12
20,Kansas,KS,005,00484972,Atchison,2
20,Kansas,KS,007,00484973,Barber,12
20,Kansas,KS,009,00484974,Barton,9
20,Kansas,KS,011,00484975,Bourbon,12
20,Kansas,KS,013,00484976,Brown,3
20,Kansas,KS,015,00484977,Butler,7
20,Kansas,KS,017,00484978,Chase,5
20,Kansas,KS,019,00484979,Chautauqua,10
20,Kansas,KS,021,00484980,Cherokee,12
20,Kansas,KS,023,00484981,Cheyenne,4
20,Kansas,KS,025,00484982,Clark,8
20,Kansas,KS,027,00484983,Clay,6
20,Kansas,KS,029,00484984,Cloud,5
20,Kansas,KS,031,00484985,Coffey,5
20,Kansas,KS,033,00484986,Comanche,12
20,Kansas,KS,035,00484987,Cowley,16
20,Kansas,KS,037,00484988,Crawford,12
20,Kansas,KS,039,00484989,Decatur,7
20,Kansas,KS,041,00484990,Dickinson,6
20,Kansas,KS,043,00484991,Doniphan,2
20,Kansas,KS,045,00484992,Douglas,9
20,Kansas,KS,047,00484993,Edwards,9
20,Kansas,KS,049,00484994,Elk,7
20,Kansas,KS,051,00484995,Ellis,7
20,Kansas,KS,053,00484996,Ellsworth,7
20,Kansas,KS,055,00485326,Finney,6
20,Kansas,KS,057,00484997,Ford,8
20,Kansas,KS,059,00484998,Franklin,9
20,Kansas,KS,061,00484999,Geary,10
20,Kansas,KS,063,00485000,Gove,7
20,Kansas,KS,065,00481811,Graham,7
20,Kansas,KS,067,00485099,Grant,12
20,Kansas,KS,069,00485001,Gray,6
20,Kansas,KS,071,00485002,Greeley,4
20,Kansas,KS,073,00485003,Greenwood,5
20,Kansas,KS,075,00485327,Hamilton,7
20,Kansas,KS,077,00485004,Harper,12
20,Kansas,KS,079,00485005,Harvey,9
20,Kansas,KS,081,00485328,Haskell,6
20,Kansas,KS,083,00485006,Hodgeman,8
20,Kansas,KS,085,00485007,Jackson,7
20,Kansas,KS,087,00485008,Jefferson,9
20,Kansas,KS,089,00485009,Jewell,5
20,Kansas,KS,091,00485010,Johnson,10
20,Kansas,KS,093,00485011,Kearny,6
20,Kansas,KS,095,00485012,Kingman,12
20,Kansas,KS,097,00485013,Kiowa,8
20,Kansas,KS,099,00485014,Labette,14
20,Kansas,KS,101,00485015,Lane,6
20,Kansas,KS,103,00485016,Leavenworth,9
20,Kansas,KS,105,00485017,Lincoln,5
20,Kansas,KS,107,00485018,Linn,10
20,Kansas,KS,109,00485019,Logan,4
20,Kansas,KS,111,00485020,Lyon,5
20,Kansas,KS,115,00485022,Marion,9
20,Kansas,KS,117,00485023,Marshall,3
20,Kansas,KS,113,00485021,McPherson,7
20,Kansas,KS,119,00485024,Meade,12
20,Kansas,KS,121,00485025,Miami,10
20,Kansas,KS,123,00485026,Mitchell,5
20,Kansas,KS,125,00485027,Montgomery,16
20,Kansas,KS,127,00485028,Morris,10
20,Kansas,KS,129,00485135,Morton,11
20,Kansas,KS,131,00485029,Nemaha,3
20,Kansas,KS,133,00485030,Neosho,12
20,Kansas,KS,135,00485031,Ness,8
20,Kansas,KS,137,00485032,Norton,7
20,Kansas,KS,139,00485033,Osage,7
20,Kansas,KS,141,00485034,Osborne,5
20,Kansas,KS,143,00485035,Ottawa,7
20,Kansas,KS,145,00485036,Pawnee,9
20,Kansas,KS,147,00485037,Phillips,7
20,Kansas,KS,149,00485038,Pottawatomie,10
20,Kansas,KS,151,00485039,Pratt,12
20,Kansas,KS,153,00485040,Rawlins,7
20,Kansas,KS,155,00485041,Reno,8
20,Kansas,KS,157,00485042,Republic,5
20,Kansas,KS,159,00485043,Rice,8
20,Kansas,KS,161,00485044,Riley,6
20,Kansas,KS,163,00485045,Rooks,7
20,Kansas,KS,165,00485358,Rush,7
20,Kansas,KS,167,00485046,Russell,5
20,Kansas,KS,169,00485047,Saline,7
20,Kansas,KS,171,00485048,Scott,6
20,Kansas,KS,173,00485049,Sedgwick,11
20,Kansas,KS,175,00485050,Seward,12
20,Kansas,KS,177,00485051,Shawnee,7
20,Kansas,KS,179,00485052,Sheridan,7
20,Kansas,KS,181,00485053,Sherman,4
20,Kansas,KS,183,00484969,Smith,5
20,Kansas,KS,185,00485054,Stafford,9
20,Kansas,KS,187,00485055,Stanton,11
20,Kansas,KS,189,00485056,Stevens,12
20,Kansas,KS,191,00481812,Sumner,11
20,Kansas,KS,193,00485057,Thomas,4
20,Kansas,KS,195,00485058,Trego,7
20,Kansas,KS,197,00485059,Wabaunsee,7
20,Kansas,KS,199,00485060,Wallace,4
20,Kansas,KS,201,00485061,Washington,5
20,Kansas,KS,203,00485062,Wichita,6
20,Kansas,KS,205,00485063,Wilson,12
20,Kansas,KS,207,00485064,Woodson,12
20,Kansas,KS,209,00485065,Wyandotte,9
21,Kentucky,KY,001,00516847,Adair,18
21,Kentucky,KY,003,00516848,Allen,15
21,Kentucky,KY,005,00516849,Anderson,14
21,Kentucky,KY,007,00516850,Ballard,15
21,Kentucky,KY,009,00516851,Barren,15
21,Kentucky,KY,011,00516852,Bath,15
21,Kentucky,KY,013,00516853,Bell,9
21,Kentucky,KY,015,00516854,Boone,7
21,Kentucky,KY,017,00516855,Bourbon,13
21,Kentucky,KY,019,00516856,Boyd,10
21,Kentucky,KY,021,00516857,Boyle,13
21,Kentucky,KY,023,00516858,Bracken,12
21,Kentucky,KY,025,00516859,Breathitt,15
21,Kentucky,KY,027,00516860,Breckinridge,14
21,Kentucky,KY,029,00516861,Bullitt,14
21,Kentucky,KY,031,00516862,Butler,15
21,Kentucky,KY,033,00516863,Caldwell,10
21,Kentucky,KY,035,00516864,Calloway,15
21,Kentucky,KY,037,00516865,Campbell,12
21,Kentucky,KY,039,00516866,Carlisle,15
21,Kentucky,KY,041,00516867,Carroll,14
21,Kentucky,KY,043,00516868,Carter,10
21,Kentucky,KY,045,00516869,Casey,18
21,Kentucky,KY,047,00516870,Christian,15
21,Kentucky,KY,049,00516871,Clark,13
21,Kentucky,KY,051,00516872,Clay,9
21,Kentucky,KY,053,00516873,Clinton,18
21,Kentucky,KY,055,00516874,Crittenden,10
21,Kentucky,KY,057,00516875,Cumberland,18
21,Kentucky,KY,059,00516876,Daviess,10
21,Kentucky,KY,061,00516877,Edmonson,15
21,Kentucky,KY,063,00516878,Elliott,15
21,Kentucky,KY,065,00516879,Estill,9
21,Kentucky,KY,067,00516880,Fayette,13
21,Kentucky,KY,069,00516881,Fleming,10
21,Kentucky,KY,071,00516882,Floyd,15
21,Kentucky,KY,073,00516883,Franklin,14
21,Kentucky,KY,075,00516884,Fulton,19
21,Kentucky,KY,077,00516885,Gallatin,7
21,Kentucky,KY,079,00516886,Garrard,13
21,Kentucky,KY,081,00516887,Grant,7
21,Kentucky,KY,083,00516888,Graves,15
21,Kentucky,KY,085,00516889,Grayson,15
21,Kentucky,KY,087,00516890,Green,14
21,Kentucky,KY,089,00516891,Green,14
21,Kentucky,KY,089,00516891,Greenup,10
21,Kentucky,KY,091,00516892,Hancock,10
21,Kentucky,KY,093,00516893,Hardin,14
21,Kentucky,KY,095,00516894,Harlan,12
21,Kentucky,KY,097,00516895,Harrison,13
21,Kentucky,KY,099,00516896,Hart,14
21,Kentucky,KY,101,00516897,Henderson,14
21,Kentucky,KY,103,00516898,Henry,14
21,Kentucky,KY,105,00516899,Hickman,15
21,Kentucky,KY,107,00516900,Hopkins,10
21,Kentucky,KY,109,00516901,Jackson,9
21,Kentucky,KY,111,00516902,Jefferson,14
21,Kentucky,KY,113,00516903,Jessamine,13
21,Kentucky,KY,115,00516904,Johnson,15
21,Kentucky,KY,117,00516905,Kenton,7
21,Kentucky,KY,119,00516906,Knott,15
21,Kentucky,KY,121,00516907,Knox,9
21,Kentucky,KY,123,00516908,Larue,14
21,Kentucky,KY,125,00516909,Laurel,9
21,Kentucky,KY,127,00516910,Lawrence,15
21,Kentucky,KY,129,00516911,Lee,15
21,Kentucky,KY,131,00516912,Leslie,15
21,Kentucky,KY,133,00516913,Letcher,12
21,Kentucky,KY,135,00516914,Lewis,10
21,Kentucky,KY,137,00516915,Lincoln,18
21,Kentucky,KY,139,00516916,Livingston,15
21,Kentucky,KY,141,00516917,Logan,15
21,Kentucky,KY,143,00516918,Lyon,10
21,Kentucky,KY,151,00516919,Madison,13
21,Kentucky,KY,153,00516920,Magoffin,15
21,Kentucky,KY,155,00516921,Marion,14
21,Kentucky,KY,157,00516922,Marshall,15
21,Kentucky,KY,159,00516923,Martin,15
21,Kentucky,KY,161,00516924,Mason,12
21,Kentucky,KY,145,00516925,McCracken,15
21,Kentucky,KY,147,00516926,McCreary,18
21,Kentucky,KY,149,00516927,McLean,10
21,Kentucky,KY,163,00516928,Meade,14
21,Kentucky,KY,165,00516929,Menifee,15
21,Kentucky,KY,167,00516930,Mercer,13
21,Kentucky,KY,169,00516931,Metcalfe,15
21,Kentucky,KY,171,00516932,Monroe,15
21,Kentucky,KY,173,00516933,Montgomery,13
21,Kentucky,KY,175,00516934,Morgan,15
21,Kentucky,KY,177,00516935,Muhlenberg,10
21,Kentucky,KY,179,00516936,Nelson,14
21,Kentucky,KY,181,00516937,Nicholas,13
21,Kentucky,KY,183,00516938,Ohio,10
21,Kentucky,KY,185,00516939,Oldham,14
21,Kentucky,KY,187,00516940,Owen,14
21,Kentucky,KY,189,00516941,Owsley,15
21,Kentucky,KY,191,00516942,Pendleton,12
21,Kentucky,KY,193,00516943,Perry,15
21,Kentucky,KY,195,00516944,Pike,12
21,Kentucky,KY,197,00516945,Powell,15
21,Kentucky,KY,199,00516946,Pulaski,18
21,Kentucky,KY,201,00516947,Robertson,12
21,Kentucky,KY,203,00516948,Rockcastle,9
21,Kentucky,KY,205,00516949,Rowan,15
21,Kentucky,KY,207,00516950,Russell,18
21,Kentucky,KY,209,00516951,Scott,13
21,Kentucky,KY,211,00516952,Shelby,14
21,Kentucky,KY,213,00516953,Simpson,15
21,Kentucky,KY,215,00516954,Spencer,14
21,Kentucky,KY,217,00516955,Taylor,18
21,Kentucky,KY,219,00516956,Todd,15
21,Kentucky,KY,221,00516957,Trigg,15
21,Kentucky,KY,223,00516958,Trimble,14
21,Kentucky,KY,225,00516959,Union,14
21,Kentucky,KY,227,00516960,Warren,15
21,Kentucky,KY,229,00516961,Washington,14
21,Kentucky,KY,231,00516962,Wayne,18
21,Kentucky,KY,233,00516963,Webster,10
21,Kentucky,KY,235,00516964,Whitley,9
21,Kentucky,KY,237,00516965,Wolfe,15
21,Kentucky,KY,239,00516966,Woodford,13
22,Louisiana,LA,001,00558389,Acadia,32
22,Louisiana,LA,003,00558397,Allen,30
22,Louisiana,LA,005,00558403,Ascension,31
22,Louisiana,LA,007,00558414,Assumption,36
22,Louisiana,LA,009,00558424,Avoyelles,28
22,Louisiana,LA,011,00558436,Beauregard,36
22,Louisiana,LA,013,00558445,Bienville,25
22,Louisiana,LA,015,00558453,Bossier,27
22,Louisiana,LA,017,00558458,Caddo,28
22,Louisiana,LA,019,00558468,Calcasieu,33
22,Louisiana,LA,021,00558477,Caldwell,27
22,Louisiana,LA,023,00558488,Cameron,33
22,Louisiana,LA,025,00558495,Catahoula,28
22,Louisiana,LA,027,00558505,Claiborne,25
22,Louisiana,LA,029,00558515,Concordia,28
22,Louisiana,LA,031,00558521,De Soto,28
22,Louisiana,LA,033,00558530,East Baton Rouge,31
22,Louisiana,LA,035,00558534,East Carroll,28
22,Louisiana,LA,037,00558542,East Feliciana,31
22,Louisiana,LA,039,00558551,Evangeline,32
22,Louisiana,LA,041,00558557,Franklin,27
22,Louisiana,LA,043,00558567,Grant,28
22,Louisiana,LA,045,00558576,Iberia,34
22,Louisiana,LA,047,00558582,Iberville,31
22,Louisiana,LA,049,00558592,Jackson,27
22,Louisiana,LA,051,00558027,Jefferson,35
22,Louisiana,LA,053,00558039,Jefferson,35
22,Louisiana,LA,053,00558039,Jefferson Davis,33
22,Louisiana,LA,055,00558059,Lafayette,32
22,Louisiana,LA,057,00558065,Lafourche,35
22,Louisiana,LA,059,00558049,LaSalle,28
22,Louisiana,LA,061,00558077,Lincoln,25
22,Louisiana,LA,063,00558083,Livingston,31
22,Louisiana,LA,065,00558088,Madison,28
22,Louisiana,LA,067,00558097,Morehouse,27
22,Louisiana,LA,069,00558108,Natchitoches,26
22,Louisiana,LA,071,00558113,Orleans,39
22,Louisiana,LA,073,00558114,Ouachita,27
22,Louisiana,LA,075,00558125,Plaquemines,34
22,Louisiana,LA,077,00559449,Pointe Coupee,31
22,Louisiana,LA,079,00559460,Rapides,28
22,Louisiana,LA,081,00559472,Red River,26
22,Louisiana,LA,083,00559481,Richland,27
22,Louisiana,LA,085,00559489,Sabine,26
22,Louisiana,LA,087,01629542,St. Bernard,32
22,Louisiana,LA,089,01629449,St. Charles,35
22,Louisiana,LA,091,01629457,St. Helena,28
22,Louisiana,LA,093,01629464,St. James,35
22,Louisiana,LA,095,01629472,St. John the Baptist,35
22,Louisiana,LA,097,01629479,St. Landry,32
22,Louisiana,LA,099,01629486,St. Martin,34
22,Louisiana,LA,101,01629492,St. Mary,36
22,Louisiana,LA,103,01629503,St. Tammany,30
22,Louisiana,LA,105,00559500,Tangipahoa,28
22,Louisiana,LA,107,00559509,Tensas,28
22,Louisiana,LA,109,00559517,Terrebonne,35
22,Louisiana,LA,111,00559528,Union,27
22,Louisiana,LA,113,00559538,Vermilion,34
22,Louisiana,LA,115,00559548,Vernon,30
22,Louisiana,LA,117,00559557,Washington,28
22,Louisiana,LA,119,00559567,Webster,25
22,Louisiana,LA,121,00559570,West Baton Rouge,31
22,Louisiana,LA,123,00559578,West Carroll,28
22,Louisiana,LA,125,00559584,West Feliciana,31
22,Louisiana,LA,127,00559594,Winn,26
23,Maine,ME,001,00581286,Androscoggin,-2
23,Maine,ME,003,00581287,Aroostook,-17
23,Maine,ME,005,00581288,Cumberland,2
23,Maine,ME,007,00581289,Franklin,-2
23,Maine,ME,009,00581290,Hancock,1
23,Maine,ME,011,00581291,Kennebec,-1
23,Maine,ME,013,00581292,Knox,3
23,Maine,ME,015,00581293,Lincoln,1
23,Maine,ME,017,00581294,Oxford,-6
23,Maine,ME,019,00581295,Penobscot,-9
23,Maine,ME,021,00581296,Piscataquis,-9
23,Maine,ME,023,00581297,Sagadahoc,2
23,Maine,ME,025,00581298,Somerset,-9
23,Maine,ME,027,00581299,Waldo,3
23,Maine,ME,029,00581300,Washington,1
23,Maine,ME,031,00581301,York,0
24,Maryland,MD,001,01713506,Allegany,10
24,Maryland,MD,003,01710958,Anne Arundel,17
24,Maryland,MD,005,01695314,Baltimore,17
24,Maryland,MD,510,01702381,Baltimore,17
24,Maryland,MD,009,01676636,Calvert,21
24,Maryland,MD,011,00595737,Caroline,18
24,Maryland,MD,013,01696228,Carroll,12
24,Maryland,MD,015,00596115,Cecil,16
24,Maryland,MD,017,01676992,Charles,20
24,Maryland,MD,019,00596495,Dorchester,21
24,Maryland,MD,021,01711211,Frederick,12
24,Maryland,MD,023,01711058,Garrett,10
24,Maryland,MD,025,01698178,Harford,17
24,Maryland,MD,027,01709077,Howard,17
24,Maryland,MD,029,00593907,Kent,17
24,Maryland,MD,031,01712500,Montgomery,14
24,Maryland,MD,033,01714670,Prince George's,18
24,Maryland,MD,035,00596089,Queen Anne's,17
24,Maryland,MD,039,00596907,Somerset,22
24,Maryland,MD,037,01697853,St. Mary's,21
24,Maryland,MD,041,00592947,Talbot,21
24,Maryland,MD,043,01714220,Washington,12
24,Maryland,MD,045,01668606,Wicomico,18
24,Maryland,MD,047,01668802,Worcester,21
25,Massachusetts,MA,001,00606927,Barnstable,13
25,Massachusetts,MA,003,00606928,Berkshire,-3
25,Massachusetts,MA,005,00606929,Bristol,9
25,Massachusetts,MA,007,00606930,Dukes,12
25,Massachusetts,MA,009,00606931,Essex,5
25,Massachusetts,MA,011,00606932,Franklin,-2
25,Massachusetts,MA,013,00606933,Hampden,0
25,Massachusetts,MA,015,00606934,Hampshire,0
25,Massachusetts,MA,017,00606935,Middlesex,1
25,Massachusetts,MA,019,00606936,Nantucket,18
25,Massachusetts,MA,021,00606937,Norfolk,9
25,Massachusetts,MA,023,00606938,Plymouth,10
25,Massachusetts,MA,025,00606939,Suffolk,12
25,Massachusetts,MA,027,00606940,Worcester,2
26,Michigan,MI,001,01622943,Alcona,3
26,Michigan,MI,003,01622944,Alger,-9
26,Michigan,MI,005,01622945,Allegan,10
26,Michigan,MI,007,01622946,Alpena,0
26,Michigan,MI,009,01622947,Antrim,0
26,Michigan,MI,011,01622948,Arenac,3
26,Michigan,MI,013,01622949,Baraga,-1
26,Michigan,MI,015,01622950,Barry,6
26,Michigan,MI,017,01622951,Bay,4
26,Michigan,MI,019,01622952,Benzie,7
26,Michigan,MI,021,01622953,Berrien,10
26,Michigan,MI,023,01622954,Branch,7
26,Michigan,MI,025,01622955,Calhoun,7
26,Michigan,MI,027,01622956,Cass,5
26,Michigan,MI,029,01622957,Charlevoix,7
26,Michigan,MI,031,01622958,Cheboygan,-4
26,Michigan,MI,033,01622959,Chippewa,-6
26,Michigan,MI,035,01622960,Clare,4
26,Michigan,MI,037,01622961,Clinton,3
26,Michigan,MI,039,01622962,Crawford,-1
26,Michigan,MI,041,01622963,Delta,-3
26,Michigan,MI,043,01622964,Dickinson,-6
26,Michigan,MI,045,01622965,Eaton,3
26,Michigan,MI,047,01622966,Emmet,-4
26,Michigan,MI,049,01622967,Genesee,4
26,Michigan,MI,051,01622968,Gladwin,-1
26,Michigan,MI,053,01622969,Gogebic,-8
26,Michigan,MI,055,01622970,Grand Traverse,5
26,Michigan,MI,057,01622971,Gratiot,3
26,Michigan,MI,059,01622972,Hillsdale,7
26,Michigan,MI,061,01622973,Houghton,-1
26,Michigan,MI,063,01622974,Huron,3
26,Michigan,MI,065,01622975,Ingham,7
26,Michigan,MI,067,01622976,Ionia,6
26,Michigan,MI,069,01622977,Iosco,3
26,Michigan,MI,071,01622978,Iron,-6
26,Michigan,MI,073,01622979,Isabella,4
26,Michigan,MI,075,01622980,Jackson,5
26,Michigan,MI,077,01622981,Kalamazoo,5
26,Michigan,MI,079,01622982,Kalkaska,0
26,Michigan,MI,081,01622983,Kent,6
26,Michigan,MI,083,01622984,Keweenaw,-4
26,Michigan,MI,085,01622985,Lake,1
26,Michigan,MI,087,01622986,Lapeer,4
26,Michigan,MI,089,01622987,Leelanau,5
26,Michigan,MI,091,01622988,Lenawee,3
26,Michigan,MI,093,01622989,Livingston,7
26,Michigan,MI,095,01622990,Luce,1
26,Michigan,MI,097,01622991,Mackinac,-5
26,Michigan,MI,099,01622992,Macomb,7
26,Michigan,MI,101,01622993,Manistee,7
26,Michigan,MI,103,01622994,Marquette,-9
26,Michigan,MI,105,01622995,Mason,9
26,Michigan,MI,107,01622996,Mecosta,1
26,Michigan,MI,109,01622997,Menominee,-2
26,Michigan,MI,111,01622998,Midland,4
26,Michigan,MI,113,01622999,Missaukee,-2
26,Michigan,MI,115,01623000,Monroe,9
26,Michigan,MI,117,01623001,Montcalm,3
26,Michigan,MI,119,01623002,Montmorency,0
26,Michigan,MI,121,01623003,Muskegon,9
26,Michigan,MI,123,01623004,Newaygo,1
26,Michigan,MI,125,01623005,Oakland,4
26,Michigan,MI,127,01623006,Oceana,9
26,Michigan,MI,129,01623007,Ogemaw,-1
26,Michigan,MI,131,01623008,Ontonagon,-4
26,Michigan,MI,133,01623009,Osceola,-2
26,Michigan,MI,135,01623010,Oscoda,-1
26,Michigan,MI,137,01623011,Otsego,0
26,Michigan,MI,139,01623012,Ottawa,9
26,Michigan,MI,141,01623013,Presque Isle,0
26,Michigan,MI,143,01623014,Roscommon,-1
26,Michigan,MI,145,01623015,Saginaw,4
26,Michigan,MI,151,01623016,Sanilac,3
26,Michigan,MI,153,01623017,Schoolcraft,0
26,Michigan,MI,155,01623018,Shiawassee,7
26,Michigan,MI,147,01625033,St. Clair,4
26,Michigan,MI,149,01625034,St. Joseph,7
26,Michigan,MI,157,01623019,Tuscola,3
26,Michigan,MI,159,01623020,Van Buren,10
26,Michigan,MI,161,01623021,Washtenaw,5
26,Michigan,MI,163,01623022,Wayne,6
26,Michigan,MI,165,01623023,Wexford,-2
27,Minnesota,MN,001,00663198,Aitkin,-15
27,Minnesota,MN,003,00659447,Anoka,-6
27,Minnesota,MN,005,00659448,Becker,-16
27,Minnesota,MN,007,00659449,Beltrami,-17
27,Minnesota,MN,009,00659450,Benton,-13
27,Minnesota,MN,011,00659451,Big Stone,-8
27,Minnesota,MN,013,00659452,Blue Earth,-8
27,Minnesota,MN,015,00659453,Brown,-9
27,Minnesota,MN,017,00659454,Carlton,-12
27,Minnesota,MN,019,00659455,Carver,-10
27,Minnesota,MN,021,00659456,Cass,-17
27,Minnesota,MN,023,00659457,Chippewa,-9
27,Minnesota,MN,025,00659458,Chisago,-8
27,Minnesota,MN,027,00659459,Clay,-15
27,Minnesota,MN,029,00659460,Clearwater,-17
27,Minnesota,MN,031,00659461,Cook,-11
27,Minnesota,MN,033,00659462,Cottonwood,-6
27,Minnesota,MN,035,00659463,Crow Wing,-17
27,Minnesota,MN,037,00659464,Dakota,-10
27,Minnesota,MN,039,00659465,Dodge,-8
27,Minnesota,MN,041,00659466,Douglas,-14
27,Minnesota,MN,043,00659467,Faribault,-7
27,Minnesota,MN,045,00659468,Fillmore,-9
27,Minnesota,MN,047,00659469,Freeborn,-8
27,Minnesota,MN,049,00659470,Goodhue,-8
27,Minnesota,MN,051,00659471,Grant,-13
27,Minnesota,MN,053,00659472,Hennepin,-8
27,Minnesota,MN,055,00659473,Houston,-6
27,Minnesota,MN,057,00659474,Hubbard,-17
27,Minnesota,MN,059,00659475,Isanti,-11
27,Minnesota,MN,061,00659476,Itasca,-17
27,Minnesota,MN,063,00659477,Jackson,-6
27,Minnesota,MN,065,00659478,Kanabec,-11
27,Minnesota,MN,067,00659479,Kandiyohi,-13
27,Minnesota,MN,069,00659480,Kittson,-20
27,Minnesota,MN,071,00659481,Koochiching,-21
27,Minnesota,MN,073,00659482,Lac qui Parle,-9
27,Minnesota,MN,075,00659484,Lake,-14
27,Minnesota,MN,077,00659483,Lake,-14
27,Minnesota,MN,125,00659508,Lake,-14
27,Minnesota,MN,077,00659483,Lake of the Woods,-19
27,Minnesota,MN,079,00659485,Le Sueur,-8
27,Minnesota,MN,081,00659486,Lincoln,-8
27,Minnesota,MN,083,00659487,Lyon,-8
27,Minnesota,MN,087,00659488,Mahnomen,-16
27,Minnesota,MN,089,00659489,Marshall,-18
27,Minnesota,MN,091,00659490,Martin,-7
27,Minnesota,MN,085,00659491,McLeod,-10
27,Minnesota,MN,093,00659492,Meeker,-9
27,Minnesota,MN,095,00659493,Mille Lacs,-9
27,Minnesota,MN,097,00659494,Morrison,-13
27,Minnesota,MN,099,00659495,Mower,-8
27,Minnesota,MN,101,00659496,Murray,-8
27,Minnesota,MN,103,00659497,Nicollet,-9
27,Minnesota,MN,105,00659498,Nobles,-8
27,Minnesota,MN,107,00659499,Norman,-19
27,Minnesota,MN,109,00659500,Olmsted,-9
27,Minnesota,MN,111,00659501,Otter Tail,-17
27,Minnesota,MN,113,00659502,Pennington,-18
27,Minnesota,MN,115,00659503,Pine,-8
27,Minnesota,MN,117,00659504,Pipestone,-8
27,Minnesota,MN,119,00659505,Polk,-19
27,Minnesota,MN,121,00659506,Pope,-11
27,Minnesota,MN,123,00659507,Ramsey,-8
27,Minnesota,MN,125,00659508,Red Lake,-18
27,Minnesota,MN,127,00659509,Redwood,-11
27,Minnesota,MN,129,00659510,Renville,-11
27,Minnesota,MN,131,00659511,Rice,-9
27,Minnesota,MN,133,00659512,Rock,-8
27,Minnesota,MN,135,00659513,Roseau,-20
27,Minnesota,MN,139,00659514,Scott,-10
27,Minnesota,MN,141,00659515,Sherburne,-13
27,Minnesota,MN,143,00659516,Sibley,-10
27,Minnesota,MN,137,00662850,St. Louis,-21
27,Minnesota,MN,145,00659517,Stearns,-9
27,Minnesota,MN,147,00659518,Steele,-9
27,Minnesota,MN,149,00659519,Stevens,-13
27,Minnesota,MN,151,00659520,Swift,-11
27,Minnesota,MN,153,00659521,Todd,-13
27,Minnesota,MN,155,00659522,Traverse,-13
27,Minnesota,MN,157,00659523,Wabasha,-8
27,Minnesota,MN,159,00659524,Wadena,-13
27,Minnesota,MN,161,00659525,Waseca,-9
27,Minnesota,MN,163,00659526,Washington,-8
27,Minnesota,MN,165,00659527,Watonwan,-6
27,Minnesota,MN,167,00659528,Wilkin,-13
27,Minnesota,MN,169,00659529,Winona,-4
27,Minnesota,MN,171,00659530,Wright,-13
27,Minnesota,MN,173,00659531,Yellow Medicine,-9
28,Mississippi,MS,001,00695726,Adams,28
28,Mississippi,MS,003,00711755,Alcorn,23
28,Mississippi,MS,005,00695727,Amite,28
28,Mississippi,MS,007,00695728,Attala,25
28,Mississippi,MS,009,00695729,Benton,23
28,Mississippi,MS,011,00695730,Bolivar,20
28,Mississippi,MS,013,00695731,Calhoun,23
28,Mississippi,MS,015,00695732,Carroll,25
28,Mississippi,MS,017,00695733,Chickasaw,23
28,Mississippi,MS,019,00695734,Choctaw,25
28,Mississippi,MS,021,00695735,Claiborne,26
28,Mississippi,MS,023,00695736,Clarke,26
28,Mississippi,MS,025,00695737,Clay,25
28,Mississippi,MS,027,00695738,Coahoma,19
